id,smiles,notes,params_json
CHEMBL4444481,CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(N)=O,,
CHEMBL4444482,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)CC[C@H](NC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)C(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)[C@@H](C)O,,
CHEMBL191387,Cc1ccccc1NC(=O)CSC1=CC(=O)c2ccccc2C1=O,,
CHEMBL192562,C[C@@H](NC(=O)N1CCC1(Cc1ccccc1)C(=O)OC(C)(C)C)c1ccccc1,,
CHEMBL192567,C[C@H](NC(=O)C1(Cc2ccccc2)CCN1C(=O)OCc1ccccc1)C(=O)O,,
CHEMBL192573,CN[C@@H](CCCCCCc1ccccc1)CCc1ccccc1,,
CHEMBL192574,CN[C@H](CCCCCCc1ccccc1)CCc1ccccc1,,
CHEMBL192422,O=S(=O)(N[C@@H]1C2CCN(CC2)[C@@H]1Cc1cccnc1)c1ccccc1,,
CHEMBL192506,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1,,
CHEMBL192430,CC(=O)O.COC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCC(=O)N2Cc1ccc(C(=N)N)cc1,,
CHEMBL190325,Cn1cccc1C(=O)[C@H](c1ccccc1)N1CCCCC1,,
CHEMBL190326,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc(C(F)(F)F)cc1,,
CHEMBL191477,COC(=O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1,,
CHEMBL192659,COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3cc(-c4ccc(C)cc4)[nH]c3c2=O)CC1,,
CHEMBL192662,CC(SCCc1c(CCO)oc2c(OCC(=O)O)cccc12)(c1ccccc1)c1ccccc1,,
CHEMBL192663,CC(=O)O.CCOC(=O)[C@H](C)NC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCC(=O)N2Cc1ccc(C(=N)N)cc1,,
CHEMBL192665,O=C(Nc1cc(C2CC2)[nH]n1)C(c1ccccc1)c1ccccc1,,
CHEMBL4444177,CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(N)=O,,
CHEMBL4444178,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1ccccc1S(C)(=O)=O,,
CHEMBL4444184,O=C(N[C@H](C(=O)NCc1cccnc1)c1ccccc1)c1ccc2ccccc2c1,,
CHEMBL192589,O=C(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,,
CHEMBL192593,COC(=O)N1CCC1(Cc1ccccc1)C(=O)N[C@@H](C)C(N)=O,,
CHEMBL4444335,CCCCCCCCCC(=O)Nc1ccccc1O,,
CHEMBL192513,COc1c(C)cc2c(c1O)C(=O)c1ccccc1C2=O,,
CHEMBL192518,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(C(F)(F)F)cc1,,
CHEMBL190417,O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1COCc1ccccc1,,
CHEMBL190418,O[C@H]1[C@@H](O)CN[C@@H]1CNC(COCc1cccc(F)c1)c1ccccc1,,
CHEMBL190496,[O-][S+](Cc1ccccc1)Cc1ccccc1,,
CHEMBL4444420,O=S(=O)(NCC1(O)CCOc2ccccc21)c1ccccc1,,
CHEMBL190333,OCCC#Cc1nc(-c2ccc(F)cc2)c(-c2ccncc2)n1CCCc1ccccc1,,
CHEMBL191558,CC[C@@H](Cc1ccccc1)OC(=O)NN(C)C#N,,
CHEMBL4444485,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)C(C)(C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,,
CHEMBL4444491,O=C(Nc1ccccc1)Nc1cccc(CCNc2ncnc3[nH]ccc23)c1,,
CHEMBL4444496,CN(CC(O)c1cc2ncccc2n1S(=O)(=O)c1ccccc1)C(=O)c1ccccc1,,
CHEMBL191482,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,,
CHEMBL191483,CC(C)[C@@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,,
CHEMBL191399,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccccc1Cl,,
CHEMBL191326,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1ccco1,,
CHEMBL191329,O=C(c1ccccc1O)c1ccc2ccc(/C=C/c3ccc(O)c(O)c3)nc2c1O,,
CHEMBL192677,CN(C(=O)Cc1ccccc1CN)[C@H](CN1CCCC1)c1ccccc1,,
CHEMBL192678,Cc1c(CC(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,,
CHEMBL192683,O=C(CCCCCCCCC(=O)NNC(=O)COc1ccccc1)NNC(=O)COc1ccccc1,,
CHEMBL4444022,COc1ccccc1C(=O)/C=C/c1ccc(OC(F)(F)F)cc1,,
CHEMBL4444023,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O)[C@@H](C)O,,
CHEMBL3325580,O=C(O)c1ccccc1/C=N/Nc1nc2ccccc2s1,,
CHEMBL191636,COc1ccccc1NC(=O)CSc1nnc2c3ccccc3n(C)c2n1,,
CHEMBL191644,CC(CO/C(S)=N\c1ccc(Cl)cc1)NC(=O)c1ccccc1C(=O)O,,
CHEMBL191647,O=S(=O)(c1ccccc1)n1cnc2c(-c3ccco3)ncnc21,,
CHEMBL191406,CC(=O)N1N=C(c2c(F)cccc2F)CC1c1ccccc1,,
CHEMBL3301600,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1.O=S(=O)(O)c1ccccc1,,
CHEMBL192694,COc1cc2c(cc1O)CCC(C(=O)Nc1ccccc1)O2,,
CHEMBL190586,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cc(-c4cccc(Cl)c4)[nH]c3c2=O)CC1,,
CHEMBL190588,Cc1ccccc1-c1ccc2c(c1)Cc1sc(N)nc1-2.I,,
CHEMBL4444264,C[C@@]12Oc3ccc(F)cc3[C@H](O)N1[C@H]2P(=O)(c1ccccc1)c1ccccc1,,
CHEMBL190501,CC(C)C[C@H](NC(=O)Nc1ccccc1)C(=O)N[C@H]1CCN(Cc2ccc(OCCCN(C)C)cc2)C1,,
CHEMBL190503,O=S(=O)(F)Cc1ccccc1,,
CHEMBL190504,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1cccc(Cl)c1,,
CHEMBL191733,O=C(Nc1cc(C2CC2)[nH]n1)C(F)c1ccccc1,,
CHEMBL191742,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CSC([C@@H](N)Cc2ccc(O)cc2)N1,,
CHEMBL191655,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccccc1,,
CHEMBL191493,C[C@H](NC(=O)[C@@H](N)COCc1ccccc1)C(=O)O,,
CHEMBL371654,CN(C)c1ccccc1,,
CHEMBL4444440,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCSC)C(=O)O,,
CHEMBL191340,O=C(OCC(NC[C@H]1NC[C@H](O)[C@@H]1O)c1ccccc1)c1cccc(Br)c1,,
CHEMBL4444509,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OC(C)C(=O)N3CCOCC3)cc2)ncc1Cl,,
CHEMBL4444512,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)CN(C)C(=O)[C@@H](N)Cc1ccccc1)C(C)(C)C.Cl.Cl,,
CHEMBL191426,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]1Cc1ccccc1,,
CHEMBL191355,O=C(Cc1ccccc1)NC1CCCCC1,,
CHEMBL4444031,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc(N)cc1,,
CHEMBL191363,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,,
CHEMBL191745,Clc1ccccc1-c1ccccc1,,
CHEMBL191832,NNC(=O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,,
CHEMBL191661,O=C(NCCO)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,,
CHEMBL191663,O=C(CC1CCCCC1)Nc1ccccc1,,
CHEMBL191580,O=C(O)c1ccccc1-n1ccc2cc(OCCCNc3ccccn3)ccc21,,
CHEMBL191583,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C1CC1c1ccccc1.O=C(O)C(F)(F)F,,
CHEMBL191518,O=C(O)CC(c1ccccc1)n1ccc2cc(OCCONC3=NCCN3)ccc21,,
CHEMBL191434,NC1=NC=NC2C1C=NN2CCc1ccccc1,,
CHEMBL191435,O/N=C/c1cncn1Cc1ccccc1,,
CHEMBL4444134,O=C(/C=C/c1ccccc1C(F)(F)F)c1ccc(OCC(=O)N2CCOCC2)cc1,,
CHEMBL4444135,CC(=O)N1N=C(Cn2cc(-c3nn(-c4ccncc4)cc3-c3nnnn3-c3ccc(C(F)(F)F)cc3)c3cc(Cl)ccc32)OC1(C)c1ccccc1,,
CHEMBL192096,N[C@@H](Cn1c(=O)c(-c2cccc(OCC(F)(F)F)c2F)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,
CHEMBL191912,CC(=O)O.CCOC(=O)C[C@H](NC(=O)c1ccc2c(c1)OC(OCc1ccc(C(=N)N)cc1)C(=O)N2C)c1ccccc1,,
CHEMBL191666,O=C(CNC(=O)CNC(=O)c1cccc(F)c1)NCCc1ccccc1,,
CHEMBL191669,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,,
CHEMBL191588,CCCC[C@H](NC(=O)O[C@@H](Cc1nnc(-c2ccccc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,,
CHEMBL191595,CN(c1ccccc1)c1cc[n+](Cc2cccc(-c3cccc(C[n+]4ccc(N(C)c5ccccc5)c5ccccc54)c3)c2)c2ccccc12.[Br-].[Br-],,
CHEMBL190860,CN(C)Cc1ccccc1Sc1ccc(F)cc1N,,
CHEMBL191843,Cc1ccccc1CN(C1Cc2cc(C#N)ccc2N(Cc2cncn2C)C1)S(=O)(=O)c1cn(C)cn1,,
CHEMBL191762,CC(C)(C)NC(=O)C1(Cc2ccccc2)CCN1C(=O)OCc1ccccc1,,
CHEMBL191766,FC(F)(F)c1ccccc1/C=N/Oc1ccccc1C(F)(F)F,,
CHEMBL191683,O=C1N(CCCO)C(=S)NC1(c1ccccc1)c1ccccc1,,
CHEMBL191686,C/N=C(/S)N/N=C/c1ccccc1[N+](=O)[O-],,
CHEMBL191608,Cc1ccccc1-c1nc2c(C)cccc2c(=O)o1,,
CHEMBL4444136,CC(C)(NC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,,
CHEMBL4444188,CCn1c2c(c(=O)n(Cc3cccc(Br)c3)c1=O)CN(Cc1ccccc1)CC2,,
CHEMBL4444190,Cc1cc(O)c(-c2ccc([C@@H](C)CN(C)C)cc2)c2c1[nH]c(=O)c1ccccc12,,
CHEMBL192091,CN(c1ccccc1)c1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N(C)c5ccccc5)c5ccc(Cl)cc54)cc3)cc2)c2cc(Cl)ccc12.[Br-].[Br-],,
CHEMBL191852,CC/C(=C\c1cc(/C=C/C(=O)NO)n(C)c1)C(=O)c1ccccc1,,
CHEMBL4444388,N#Cc1c(C(F)(F)F)cc(Nc2ccc(CN3CCOCC3)cc2)n2c1nc1ccccc12,,
CHEMBL1381,Cc1ccccc1N,,
CHEMBL191794,N=C(N)NCCC[C@H](NC(=O)Cc1ccccc1Cl)C(=O)N1C[C@H](Cc2ccccc2)C[C@H]1C(=O)NCc1ccccc1,,
CHEMBL191795,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1[N+](=O)[O-],,
CHEMBL192172,N[C@@H](Cn1c(=O)c(-c2ccccc2Cl)cn(Cc2c(F)cccc2F)c1=O)c1ccccc1,,
CHEMBL192261,O=C(Nc1ccccc1)Nc1cccc(C(=O)/C=C/c2ccc(Br)cc2)c1,,
CHEMBL192180,O=C(C(=O)c1ccc(Cl)cc1)c1ccccc1,,
CHEMBL192104,CCOC(=O)Cc1c(CCCCCCCCCCCCc2sc[n+](Cc3ccccc3)c2CC(=O)OCC)sc[n+]1Cc1ccccc1.[Br-].[Br-],,
CHEMBL191870,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1Cc2ccccc2[C@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,,
CHEMBL192354,N=C(N)NCCC[C@H](NC(=O)Cc1ccc2ccccc2c1)C(=O)N1CCN(C(=O)c2ccccc2)C[C@H]1C(=O)NCc1ccccc1,,
CHEMBL192028,O=C(CNC(=O)CNC(=O)c1cccc(Br)c1)NCCc1ccccc1,,
CHEMBL191947,CN1[C@H](CCc2ccccc2)CCC[C@H]1CCc1ccccc1,,
CHEMBL4444218,O=S(=O)(Oc1cccc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1)c1ccccc1,,
CHEMBL191960,O=C(Nc1ccccc1C(=O)O)c1cccc(Oc2ccc(F)cc2)c1,,
CHEMBL191883,COc1cc2c(cc1O)CCC(C(=O)NCc1ccccc1)O2,,
CHEMBL191813,COc1ccccc1Oc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)O)cc1,,
CHEMBL193151,CCCCCCCCCCCCCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,,
CHEMBL193237,CCc1ccccc1SC1=C(O)OC2(CCCCC2)CC1=O,,
CHEMBL4444393,Cc1ccccc1/C=C1\C=C(CCN2CCOCC2)c2ccccc21,,
CHEMBL193086,COc1ccccc1Cn1cnc2c(-c3ccco3)nc(Cl)nc21,,
CHEMBL4444423,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](N)CC(C)C)C(C)(C)C,,
CHEMBL4444427,CC(C)C[C@H](NC(=O)[C@@H](CCCCNC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,,
CHEMBL4444432,CC(Nc1ccccc1Oc1ccc(Cl)cc1)=C1C(=O)CC(c2ccccc2)CC1=O,,
CHEMBL193088,CN(c1ccccc1)c1cc[n+](Cc2ccc(CCc3ccc(C[n+]4ccc(N(C)c5ccccc5)c5ccc(Cl)cc54)cc3)cc2)c2cc(Cl)ccc12.[Br-].[Br-],,
CHEMBL193019,O=C(CC1CCCCC1)NCCc1ccccc1,,
CHEMBL193023,CNC(=O)c1[nH]nc2c1C(=O)c1ccccc1C2=O,,
CHEMBL193028,O=C(NCC(NC[C@H]1NC[C@H](O)[C@@H]1O)c1ccccc1)c1cccc(Br)c1,,
CHEMBL192775,CC(C)C(=O)O[C@H]1[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)COC(=O)[C@@H]1Cc1ccccc1,,
CHEMBL192868,COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)cc2c1N(C(C)=O)C(C)(C)CC2(C)c1ccccc1,,
CHEMBL192870,COc1ccccc1C(=O)/C=C/c1cc(/C=C/C(=O)NO)n(C)c1,,
CHEMBL191898,O=C(NCCC[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,,
CHEMBL193333,O=C(Nc1ccccc1)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,,
CHEMBL4444057,COCCCOc1ccc(Cl)cc1COc1ccccc1C(=O)Nc1cccnc1,,
CHEMBL4444068,C[C@H](NC(=O)[C@H](CCCCNC(=S)CNC(=O)c1ccccc1Nc1cccc(OCCc2ccccc2)c1)NC(=O)OCc1ccccc1)C(N)=O,,
CHEMBL4444069,CC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C)C(C)C,,
CHEMBL193106,CC(C)C(Cc1ccccc1)NC(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N,,
CHEMBL192941,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cc(-c4ccccc4)[nH]c3c2=O)CC1,,
CHEMBL193031,N[C@@H](Cn1c(=O)c(-c2ccccc2F)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,
CHEMBL191982,O=C(CC1CCCCC1)Nc1ccccc1CO,,
CHEMBL191987,CN(C(=O)Cc1ccc(NS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,,
CHEMBL193403,O=C(O)/C(=C/c1ccc(-c2ccccc2F)o1)NC(=O)c1ccccc1,,
CHEMBL193407,CC(C)OC(=O)[C@@H](C)NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1,,
CHEMBL193409,N=C(N)NCCC[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)N1C[C@H](Cc2ccccc2)C[C@H]1C(=O)Nc1ccccc1,,
CHEMBL193330,O=C(Nc1ccccc1F)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccc(F)cc2)C1,,
CHEMBL193339,CC1CC(=O)N1C(C(=O)NCc1ccccc1)c1ccccc1,,
CHEMBL193345,NC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(=O)c2ccccc2o1,,
CHEMBL193193,CC(C)C[C@H](CC(=O)[C@@H](NC(=O)c1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,,
CHEMBL193194,CC(C)C[C@H](CC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,,
CHEMBL192948,O=C1c2ccccc2C(=O)c2c1n[nH]c2C(=O)NNc1ccccc1,,
CHEMBL4444339,FC(F)(F)c1ccccc1-n1cc(CN2CCc3c([nH]c4ccccc34)C2)nn1,,
CHEMBL193047,CN1CCCC1COc1cnccn1,,
CHEMBL193494,O=C(CO)N[C@H](CNc1cc(-c2ccncc2)c(-c2cccc3ccccc23)nn1)Cc1ccccc1,,
CHEMBL193418,COc1ccccc1NC(=O)N[C@@H]1C2CCN(CC2)[C@@H]1Cc1cccnc1,,
CHEMBL193427,O=C(O)/C(=C/c1ccc(Oc2c(F)cccc2Cl)cc1)NC(=O)c1ccccc1,,
CHEMBL193430,N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccc(O)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,
CHEMBL4444450,CC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C)C(C)C,,
CHEMBL193437,CCCC(C(=O)NCC1CCCCC1)N1C(=O)CC1C(=O)NC(Cc1ccccc1)C(=O)OC,,
CHEMBL193269,COc1ccccc1C(CC(=O)O)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21,,
CHEMBL193273,Cc1ncc([N+](=O)[O-])n1CCN(Cc1ccccc1)C1CCCCC1,,
CHEMBL193118,CC(C)C(=O)O[C@H]1[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(N(C)C)c2O)COC(=O)[C@@H]1Cc1ccccc1,,
CHEMBL193128,COc1ccccc1-c1ccc2c(c1)Cc1sc(N)nc1-2.I,,
CHEMBL192258,CC(=O)C(=O)c1ccccc1,,
CHEMBL193502,O=C(Cc1c(Cl)ccc(NCC(F)(F)c2ccccn2)[n+]1[O-])NCc1ccccc1-n1cncn1,,
CHEMBL193508,O=C(O)/C(=C/c1ccc(Oc2ccccc2-c2ccccc2)cc1)NC(=O)c1ccccc1,,
CHEMBL193510,O=C(CNC(=O)CNC(=O)c1cccc(I)c1)NCc1ccccc1,,
